SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,date_collected
MLS Listing,,Single Family Residential,8113 Wheeler Woods Dr,Apex,NC,27539,389319,4,3,Wake,2829,10628,2016,24,138,86,Active,,,http://www.redfin.com/NC/Apex/4016-Truelove-Dr-27539/home/41080367,TMLS,2122407,N,Y,35.6714709,-78.746249,5/10/2017
MLS Listing,,Single Family Residential,600 Country Ln,Cary,NC,27513,1000000,4,5,Wake,4550,191664,1973,22,220,,Active,May-21-2017 11:00 AM,May-21-2017 02:00 PM,http://www.redfin.com/NC/Cary/600-Country-Ln-27513/home/41089733,TMLS,2122860,N,Y,35.8102601,-78.7673807,5/10/2017
MLS Listing,,Single Family Residential,1404 Helmsdale Dr,Cary,NC,27511,299000,4,3,Scottish Hills,2586,12632,1972,4,116,,Active,,,http://www.redfin.com/NC/Cary/1404-Helmsdale-Dr-27511/home/41093904,TMLS,2126734,N,Y,35.7570053,-78.8014113,5/10/2017
MLS Listing,,Single Family Residential,931 Manchester,Cary,NC,27511,379000,4,4,Walnut Hills,3150,20473,1973,21,120,,Active,,,http://www.redfin.com/NC/Cary/931-Manchester-Dr-27511/home/41111117,TMLS,2122377,N,Y,35.7752879,-78.7490641,5/10/2017
MLS Listing,,Single Family Residential,10704 Penny Rd,Cary,NC,27518,900000,4,4,Wake,2892,288802,1972,202,311,,Active,,,http://www.redfin.com/NC/Cary/10704-Penny-Rd-27518/home/41124848,TMLS,2095234,N,Y,35.717749,-78.791107,5/10/2017
MLS Listing,,Single Family Residential,7905 Emery Gayle Ln,Cary,NC,27519,2750000,4,8,Wake,7471,638154,2003,275,368,,Active,,,http://www.redfin.com/NC/Cary/7905-Emery-Gayle-Ln-27519/home/41155578,TMLS,2083363,N,Y,35.7816009,-78.907671,5/10/2017
MLS Listing,,Single Family Residential,108 Prince William Ln,Cary,NC,27511-6327,424500,4,4,Royal Ridge,3156,17859,1994,18,135,12,Active,,,http://www.redfin.com/NC/Cary/108-Prince-William-Ln-27511/home/41159956,TMLS,2123703,N,Y,35.7543282,-78.8020922,5/10/2017
MLS Listing,,Single Family Residential,100 Countryside Ln,Cary,NC,27518,415000,4,3,Lochmere,3037,17859,1987,13,137,50,Active,,,http://www.redfin.com/NC/Cary/100-Countryside-Ln-27518/home/41160089,TMLS,2124605,N,Y,35.7353786,-78.7573323,5/10/2017
MLS Listing,,Single Family Residential,108 Delchester Ct,Cary,NC,27513-3031,249900,4,3,Canterberry Woods,1704,21344,1986,7,147,,Active,,,http://www.redfin.com/NC/Cary/108-Delchester-Ct-27513/home/41162757,TMLS,2126006,N,Y,35.8104053,-78.7780753,5/10/2017
MLS Listing,,Single Family Residential,5416 Den Heider Way,Raleigh,NC,27606,674900,4,4,Dutchman Downs,3827,40075,1994,10,176,6,Active,,,http://www.redfin.com/NC/Raleigh/5416-Den-Heider-Way-27606/home/41166325,TMLS,2125259,N,Y,35.706508,-78.7837263,5/10/2017
MLS Listing,,Single Family Residential,106 Leckford Way,Cary,NC,27513,380000,4,4,Oxxford Hunt,3350,18730,1986,3,113,41,Active,,,http://www.redfin.com/NC/Cary/106-Leckford-Way-27513/home/41168845,TMLS,2126772,N,Y,35.7736502,-78.8135209,5/10/2017
MLS Listing,,Single Family Residential,214 Torrey Pines Dr,Cary,NC,27513,569900,4,3,Preston,3035,15246,1988,26,188,13,Active,,,http://www.redfin.com/NC/Cary/214-Torrey-Pines-Dr-27513/home/41169204,TMLS,2121007,N,Y,35.7919336,-78.8356029,5/10/2017
MLS Listing,,Single Family Residential,102 Royal Club Dr,Cary,NC,27513,549900,4,4,Preston,2981,14810,1988,113,184,13,Active,,,http://www.redfin.com/NC/Cary/102-Royal-Club-Dr-27513/home/41172658,TMLS,2105798,N,Y,35.7937499,-78.836762,5/10/2017
MLS Listing,,Single Family Residential,121 Summer Lakes Dr,Cary,NC,27513,859900,4,4,Fairways,4300,22651,1988,103,200,37,Active,,,http://www.redfin.com/NC/Cary/121-Summer-Lakes-Dr-27513/home/41176054,TMLS,2107327,N,Y,35.793655,-78.830062,5/10/2017
MLS Listing,,Single Family Residential,202 Bridle Creek Dr,Cary,NC,27513,695000,4,4,Preston,3628,20473,1988,58,192,,Active,,,http://www.redfin.com/NC/Cary/202-Bridle-Creek-Dr-27513/home/41176760,TMLS,2111955,N,Y,35.7963008,-78.839265,5/10/2017
MLS Listing,,Single Family Residential,4109 Millyork Ct,Apex,NC,27539,470000,4,4,Hallmark,3944,32670,1988,54,119,,Active,,,http://www.redfin.com/NC/Apex/4109-Millyork-Ct-27539/home/41178015,TMLS,2116471,N,Y,35.6862723,-78.7941282,5/10/2017
MLS Listing,,Single Family Residential,3521 Pinnacle Dr,Cary,NC,27518-8921,649900,4,5,The Hermitage,3923,71438,1989,50,166,29,Active,,,http://www.redfin.com/NC/Cary/3521-Pinnacle-Dr-27518/home/41179180,TMLS,2117065,N,Y,35.7144636,-78.7592296,5/10/2017
MLS Listing,,Single Family Residential,100 Preston Pines Dr,Cary,NC,27513,469000,4,4,Preston,2800,13939,1990,4,168,,Active,,,http://www.redfin.com/NC/Cary/100-Preston-Pines-Dr-27513/home/41183466,TMLS,2126705,N,Y,35.8034101,-78.8395729,5/10/2017
MLS Listing,,Single Family Residential,100 Chalon Dr,Cary,NC,27511,1790000,4,6,MacGregor West,7349,75358,1989,40,244,,Active,,,http://www.redfin.com/NC/Cary/100-Chalon-Dr-27511/home/41183649,TMLS,2119453,N,Y,35.7425948,-78.8092263,5/10/2017
MLS Listing,,Single Family Residential,219 Covington Sq,Cary,NC,27513,359000,4,3,Gleneagles,2520,14810,1992,11,142,13,Active,,,http://www.redfin.com/NC/Cary/219-Covington-Square-Dr-27513/home/41186640,TMLS,2125179,N,Y,35.7775594,-78.843449,5/10/2017
MLS Listing,,Single Family Residential,111 Birkhaven Dr,Cary,NC,27518,675000,4,5,Birkhaven,3987,41817,1996,61,169,48,Active,,,http://www.redfin.com/NC/Cary/111-Birkhaven-Dr-27518/home/41187478,TMLS,2112348,N,Y,35.7150305,-78.7583461,5/10/2017
MLS Listing,,Single Family Residential,101 Lendl Ct,Cary,NC,27511,367500,4,4,Wimbledon,2314,12196,1993,28,159,75,Active,,,http://www.redfin.com/NC/Cary/101-Lendl-Ct-27511/home/41187547,TMLS,2121718,N,Y,35.7475255,-78.7808703,5/10/2017
MLS Listing,,Single Family Residential,224 Custer Trl,Cary,NC,27513,349900,4,3,Charleston Woods,2043,10454,1992,2,171,13,Active,,,http://www.redfin.com/NC/Cary/224-Custer-Trl-27513/home/41187636,TMLS,2126973,N,Y,35.7760593,-78.8322409,5/10/2017
MLS Listing,,Single Family Residential,219 Swiss Lake Dr,Cary,NC,27513,349900,4,3,Bond Pointe,2211,13503,1991,61,158,13,Active,,,http://www.redfin.com/NC/Cary/219-Swiss-Lake-Dr-27513/home/41188387,TMLS,2115278,N,Y,35.78063,-78.830608,5/10/2017
MLS Listing,,Single Family Residential,101 Monarch Way,Cary,NC,27518,550000,4,4,Birkhaven,4248,21344,1992,295,129,48,Active,,,http://www.redfin.com/NC/Cary/101-Monarch-Way-27518/home/41188445,TMLS,2079780,N,Y,35.7158168,-78.7599914,5/10/2017
MLS Listing,,Single Family Residential,105 Scots Fir Ln,Cary,NC,27518,389900,4,3,Lochmere,2476,10454,1996,48,157,49,Active,,,http://www.redfin.com/NC/Cary/105-Scots-Fir-Ln-27518/home/41191108,TMLS,2117535,N,Y,35.7219713,-78.7735935,5/10/2017
MLS Listing,,Single Family Residential,104 Turquoise Creek Dr,Cary,NC,27513-5616,740000,4,4,Preston,3703,16117,1992,74,200,25,Active,,,http://www.redfin.com/NC/Cary/104-Turquoise-Creek-Dr-27513/home/41191297,TMLS,2112353,N,Y,35.8001848,-78.8383629,5/10/2017
MLS Listing,,Single Family Residential,106 Scots Fir Ln,Cary,NC,27518,400000,4,3,Lochmere,2851,9147,1999,5,140,49,Active,,,http://www.redfin.com/NC/Cary/106-Scots-Fir-Ln-27518/home/41192098,TMLS,2126586,N,Y,35.7216189,-78.773135,5/10/2017
MLS Listing,,Single Family Residential,109 Smokemont Dr,Cary,NC,27513,360000,4,3,Linville Ridge,2750,7840,1992,2,131,7,Active,,,http://www.redfin.com/NC/Cary/109-Smokemont-Dr-27513/home/41192417,TMLS,2126814,N,Y,35.762895,-78.829458,5/10/2017
MLS Listing,,Single Family Residential,104 Fairway Valley Ct,Cary,NC,27513,1475000,4,5,Preston,5285,37026,1998,208,279,68,Active,,,http://www.redfin.com/NC/Cary/104-Fairway-Valley-Ct-27513/home/41192567,TMLS,2094497,N,Y,35.7991431,-78.8357638,5/10/2017
MLS Listing,,Single Family Residential,110 Copper Hill Dr,Cary,NC,27518,319900,4,3,Glenridge,2385,10454,1991,81,134,53,Active,,,http://www.redfin.com/NC/Cary/110-Copper-Hill-Dr-27518/home/41193700,TMLS,2111101,N,Y,35.7091902,-78.7900302,5/10/2017
MLS Listing,,Single Family Residential,300 Midenhall Way,Cary,NC,27513-5569,569000,4,4,Wessex,3508,20908,1998,78,162,80,Active,,,http://www.redfin.com/NC/Cary/300-Midenhall-Way-27513/home/41195122,TMLS,2111453,N,Y,35.8266143,-78.776128,5/10/2017
MLS Listing,,Single Family Residential,104 Monarch Way,Cary,NC,27518,539000,4,4,Birkhaven,4130,20473,1992,48,131,48,Active,,,http://www.redfin.com/NC/Cary/104-Monarch-Way-27518/home/41195439,TMLS,2117359,N,Y,35.7157507,-78.7615967,5/10/2017
MLS Listing,,Single Family Residential,105 Cumulus Ct,Cary,NC,27513,469400,4,4,Weatherstone,2863,15681,1993,34,164,68,Active,,,http://www.redfin.com/NC/Cary/105-Cumulus-Ct-27513/home/41195742,TMLS,2118213,N,Y,35.7884262,-78.8186929,5/10/2017
MLS Listing,,Single Family Residential,106 Tutbury Pl,Cary,NC,27519,494900,4,3,Wellsley,3209,20908,1994,13,154,53,Active,,,http://www.redfin.com/NC/Cary/106-Tutbury-Pl-27519/home/41196268,TMLS,2124566,N,Y,35.7881687,-78.8641127,5/10/2017
MLS Listing,,Single Family Residential,202 Champions Point Way,Cary,NC,27513,1225000,4,4,Prestonwood Estates,4264,32670,1995,195,287,68,Active,,,http://www.redfin.com/NC/Cary/202-Champion-s-Point-Way-27513/home/41196572,TMLS,2096346,N,Y,35.798637,-78.837286,5/10/2017
MLS Listing,,Single Family Residential,207 Midenhall Way,Cary,NC,27513,600000,4,5,Wessex,3709,23522,1994,43,162,80,Active,,,http://www.redfin.com/NC/Cary/207-Midenhall-Way-27513/home/41196648,TMLS,2118585,N,Y,35.8284618,-78.7739773,5/10/2017
MLS Listing,,Single Family Residential,101 Degas Ct,Cary,NC,27511,515000,4,3,Normandie,3210,15246,1993,39,160,29,Active,,,http://www.redfin.com/NC/Cary/101-Degas-Ct-27511/home/41196716,TMLS,2119602,N,Y,35.75022,-78.80706,5/10/2017
MLS Listing,,Single Family Residential,227 Midenhall Way,Cary,NC,27513,675000,4,5,Wessex,4370,19602,1996,82,154,80,Active,,,http://www.redfin.com/NC/Cary/227-Midenhall-Way-27513/home/41197114,TMLS,2111081,N,Y,35.8261465,-78.7755475,5/10/2017
MLS Listing,,Single Family Residential,501 Windstream Way,Cary,NC,27518,399000,4,3,Camden Forest,2900,15246,1993,41,138,20,Active,,,http://www.redfin.com/NC/Cary/501-Windstream-Way-27518/home/41198526,TMLS,2118901,N,Y,35.734156,-78.752494,5/10/2017
MLS Listing,,Single Family Residential,102 Balzac Ct,Cary,NC,27511,539900,4,3,Normandie,3364,15246,1994,32,160,29,Active,,,http://www.redfin.com/NC/Cary/102-Balzac-Ct-27511/home/41198555,TMLS,2121053,N,Y,35.749694,-78.8048157,5/10/2017
MLS Listing,,Single Family Residential,1113 Greenlea Dr,Apex,NC,27523,575000,4,3,Salem Woods,3330,44431,1995,13,173,,Active,,,http://www.redfin.com/NC/Apex/1113-Greenlea-Dr-27523/home/41198994,TMLS,2120831,N,Y,35.7566265,-78.8398059,5/10/2017
MLS Listing,,Single Family Residential,101 Strathburgh Ln,Cary,NC,27518-9034,425000,4,3,Lochmere,3613,11325,1994,33,118,48,Active,,,http://www.redfin.com/NC/Cary/101-Strathburgh-Ln-27518/home/41199666,TMLS,2120934,N,Y,35.7373982,-78.7566905,5/10/2017
MLS Listing,,Single Family Residential,106 Southwold Dr,Cary,NC,27519,405000,4,3,Wellsley,2412,12632,1994,16,168,53,Active,,,http://www.redfin.com/NC/Cary/106-Southwold-Dr-27519/home/41201013,TMLS,2123952,N,Y,35.7873665,-78.8587793,5/10/2017
MLS Listing,,Single Family Residential,314 Rose Valley Woods Dr,Cary,NC,27513,389900,4,3,Silver Oaks,2636,17424,1994,33,148,14,Active,,,http://www.redfin.com/NC/Cary/314-Rose-Valley-Woods-Dr-27513/home/41202114,TMLS,2120863,N,Y,35.8123995,-78.8028772,5/10/2017
MLS Listing,,Single Family Residential,108 Franklin Chase Ct,Cary,NC,27518,350000,4,3,Franklin Chase,2216,10890,1996,41,158,14,Active,,,http://www.redfin.com/NC/Cary/108-Franklin-Chase-Ct-27518/home/41202490,TMLS,2119108,N,Y,35.7440252,-78.7484336,5/10/2017
MLS Listing,,Single Family Residential,102 Travilah Oaks Ln,Cary,NC,27518,450000,4,4,Forest Creek,3447,10018,1994,23,131,,Active,,,http://www.redfin.com/NC/Cary/102-Travilah-Oaks-Ln-27518/home/41203747,TMLS,2122609,N,Y,35.7108348,-78.7908051,5/10/2017
MLS Listing,,Single Family Residential,122 Felspar Way,Cary,NC,27518,355000,4,3,Glenridge,2589,12632,1994,19,137,53,Active,May-13-2017 10:00 AM,May-13-2017 01:00 PM,http://www.redfin.com/NC/Cary/122-Felspar-Way-27518/home/41205477,TMLS,2120176,N,Y,35.707873,-78.7870428,5/10/2017
MLS Listing,,Single Family Residential,322 Stromer Dr,Cary,NC,27513,355000,4,3,Silvercreek,2580,11761,1997,243,138,,Active,,,http://www.redfin.com/NC/Cary/322-Stromer-Dr-27513/home/41207645,TMLS,2088952,N,Y,35.8062479,-78.8004127,5/10/2017
MLS Listing,,Single Family Residential,205 Highfield Ave,Cary,NC,27519,370000,4,3,Landsdowne,2692,8276,1995,1,137,23,Active,,,http://www.redfin.com/NC/Cary/205-Highfield-Ave-27519/home/41207756,TMLS,2127115,N,Y,35.788727,-78.87313,5/10/2017
MLS Listing,,Single Family Residential,114 Kendleton Pl,Cary,NC,27518,1475000,4,5,Barrington Park,5812,62290,1997,92,254,54,Active,,,http://www.redfin.com/NC/Cary/114-Kendleton-Pl-27518/home/41214963,TMLS,2108078,N,Y,35.7215907,-78.7992905,5/10/2017
MLS Listing,,Single Family Residential,107 Plyersmill Rd,Cary,NC,27519,429900,4,3,Whitebridge,3094,13503,1999,219,139,13,Active,,,http://www.redfin.com/NC/Cary/107-Plyersmill-Rd-27519/home/41220728,TMLS,2092634,N,Y,35.7851792,-78.8489804,5/10/2017
MLS Listing,,Single Family Residential,318 Wedgemere St,Cary,NC,27502,369000,4,3,Devereaux,2508,10018,2000,6,147,45,Active,,,http://www.redfin.com/NC/Cary/318-Wedgemere-St-27519/home/41221239,TMLS,2126109,N,Y,35.771036,-78.864471,5/10/2017
MLS Listing,,Single Family Residential,207 Tattenhall Dr,Cary,NC,27518-2408,387500,4,3,Danbury,2500,10890,1997,30,155,48,Active,,,http://www.redfin.com/NC/Cary/207-Tattenhall-Dr-27518/home/41222141,TMLS,2121312,N,Y,35.711221,-78.8043745,5/10/2017
MLS Listing,,Single Family Residential,107 Otter Dr,Cary,NC,27513,349900,4,4,Trappers Forest,2507,13503,1997,12,140,,Active,,,http://www.redfin.com/NC/Cary/107-Otter-Dr-27513/home/41224051,TMLS,2124814,N,Y,35.780598,-78.809996,5/10/2017
MLS Listing,,Single Family Residential,102 Ivy Tree Pl,Cary,NC,27519,425000,4,3,Carpenter Village,2700,6534,1997,29,157,60,Active,May-13-2017 10:00 AM,May-13-2017 01:00 PM,http://www.redfin.com/NC/Cary/102-Ivy-Tree-Pl-27519/home/41227058,TMLS,2120764,N,Y,35.8205982,-78.8531278,5/10/2017
MLS Listing,,Single Family Residential,103 Considine Ct,Cary,NC,27519,819990,4,5,Preston Village,4698,16552,1998,104,175,58,Active,,,http://www.redfin.com/NC/Cary/103-Considine-Ct-27519/home/41228190,TMLS,2106878,N,Y,35.812075,-78.8564177,5/10/2017
MLS Listing,,Single Family Residential,105 Ridge Creek Dr,Morrisville,NC,27560,659900,4,4,Preston,3630,16552,1997,92,182,33,Active,,,http://www.redfin.com/NC/Morrisville/105-Ridge-Creek-Dr-27560/home/41230501,TMLS,2109094,N,Y,35.8054453,-78.827332,5/10/2017
MLS Listing,,Single Family Residential,102 Silk Leaf Ct,Cary,NC,27518-3868,412500,4,3,Danbury,2865,13068,1999,16,144,48,Active,,,http://www.redfin.com/NC/Cary/102-Silk-Leaf-Ct-27518/home/41231641,TMLS,2122702,N,Y,35.7071242,-78.8044326,5/10/2017
MLS Listing,,Single Family Residential,206 Ticonderoga Rd,Cary,NC,27519,540000,4,3,Somerset,3293,20037,2002,41,164,42,Active,,,http://www.redfin.com/NC/Cary/206-Ticonderoga-Rd-27519/home/41235793,TMLS,2117868,N,Y,35.7946797,-78.8691726,5/10/2017
MLS Listing,,Single Family Residential,115 Hassellwood Dr,Cary,NC,27518,420000,4,3,Southchase,3336,15246,2000,26,126,23,Active,,,http://www.redfin.com/NC/Cary/115-Hassellwood-Dr-27518/home/41237279,TMLS,2122068,N,Y,35.7189192,-78.8134925,5/10/2017
MLS Listing,,Single Family Residential,107 Caymus Ct,Cary,NC,27519,527500,4,4,The Reserve,3374,16552,1999,19,156,53,Active,,,http://www.redfin.com/NC/Cary/107-Caymus-Ct-27519/home/41238212,TMLS,2123693,N,Y,35.7960837,-78.8770134,5/10/2017
MLS Listing,,Single Family Residential,303 Birdwood Ct,Cary,NC,27519,499000,4,4,Cary Park,3792,9583,1999,10,132,38,Active,,,http://www.redfin.com/NC/Cary/303-Birdwood-Ct-27519/home/41239317,TMLS,2125270,N,Y,35.819699,-78.906298,5/10/2017
MLS Listing,,Single Family Residential,105 Kelly Springs Ct,Cary,NC,27519,445000,4,3,Berkeley,3104,15681,1999,23,143,23,Active,,,http://www.redfin.com/NC/Cary/105-Kelly-Springs-Ct-27519/home/41241157,TMLS,2122514,N,Y,35.7923836,-78.8634829,5/10/2017
MLS Listing,,Single Family Residential,104 Evans Estates Dr,Cary,NC,27513,415000,4,4,Evans Estates,3070,8276,2005,5,135,8,Active,,,http://www.redfin.com/NC/Cary/104-Evans-Estates-Dr-27513/home/41243859,TMLS,2126538,N,Y,35.806741,-78.7927094,5/10/2017
MLS Listing,,Single Family Residential,103 Cedarpost Dr,Cary,NC,27513-8315,359000,4,3,Providence Commons,2006,7840,1999,4,179,13,Active,,,http://www.redfin.com/NC/Cary/103-Cedarpost-Dr-27513/home/41244126,TMLS,2126717,N,Y,35.783754,-78.8370739,5/10/2017
MLS Listing,,Single Family Residential,114 Leacroft Way,Morrisville,NC,27560,364900,4,3,Ridgemont,2548,10018,2002,41,143,22,Active,,,http://www.redfin.com/NC/Morrisville/114-Leacroft-Way-27560/home/41250878,TMLS,2119085,N,Y,35.8222514,-78.838863,5/10/2017
MLS Listing,,Single Family Residential,223 Walford Way,Cary,NC,27519,598000,4,4,Cary Park,4129,13939,2003,112,145,38,Active,,,http://www.redfin.com/NC/Cary/223-Walford-Way-27519/home/41257150,TMLS,2105855,N,Y,35.8149493,-78.9075386,5/10/2017
